2024-11-07 12:51:54.549484	9.0	-5.0	9.0	0.0	-8.0	0.0	0.0	-23.0	44.40000000000001
2024-11-07 12:52:00.401254	9.0	-5.0	2.0	0.0	-8.0	0.0	0.0	-23.0	44.40000000000001
2024-11-07 12:52:04.406336	2.0	-5.0	2.0	0.0	-8.0	0.0	0.0	-23.0	44.40000000000001
2024-11-07 13:14:22.023487	9.0	-5.0	2.0	0.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:14:24.330320	9.0	-5.0	9.0	0.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:14:27.340998	9.0	-5.0	9.0	0.0	-8.0	9.0	0.0	-16.0	44.300000000000054
2024-11-07 13:14:31.275080	9.0	-5.0	9.0	0.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:14:54.800119	9.0	-5.0	9.0	5.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:15:00.064714	9.0	-5.0	9.0	5.0	-8.0	5.0	0.0	-16.0	44.300000000000054
2024-11-07 13:15:05.696024	9.0	-5.0	9.0	5.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:15:11.199227	5.0	-5.0	9.0	5.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:15:16.708829	5.0	-9.0	9.0	5.0	-8.0	0.0	0.0	-16.0	44.300000000000054
2024-11-07 13:15:58.938370	5.0	-9.0	5.0	5.0	-8.0	0.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:02.086238	5.0	-9.0	0.0	5.0	-8.0	0.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:04.807944	5.0	-9.0	9.0	5.0	-8.0	0.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:08.335150	5.0	-9.0	9.0	2.0	-8.0	0.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:12.070269	5.0	-9.0	9.0	9.0	-8.0	0.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:14.190139	5.0	-9.0	9.0	9.0	-8.0	9.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:16.704141	9.0	-9.0	9.0	9.0	-8.0	9.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:20.551948	9.0	-9.0	9.0	9.0	-0.0	9.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:23.771643	9.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:28.042037	9.0	-5.0	9.0	9.0	-9.0	9.0	0.0	-21.0	44.300000000000054
2024-11-07 13:16:31.689640	9.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-21.0	44.300000000000054
2024-11-07 13:18:19.823945	9.0	-0.0	9.0	9.0	-9.0	9.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:23.634599	9.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:25.842467	9.0	-9.0	9.0	9.0	-5.0	9.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:28.392884	9.0	-9.0	9.0	9.0	-0.0	9.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:35.855951	9.0	-9.0	9.0	9.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:39.035011	9.0	-9.0	9.0	5.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:43.101944	9.0	-9.0	9.0	0.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:46.552899	9.0	-9.0	9.0	0.0	-0.0	0.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:52.618413	9.0	-9.0	9.0	0.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:18:58.765080	9.0	-9.0	5.0	0.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:19:01.824013	9.0	-9.0	0.0	0.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:19:21.473375	9.0	-9.0	5.0	0.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:19:25.897698	9.0	-9.0	5.0	5.0	-0.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:19:29.420631	9.0	-9.0	5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:23:15.470525	9.0	-5.0	5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:23:41.731853	5.0	-5.0	5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:23:48.743522	2.0	-5.0	5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:23:53.474479	0.0	-5.0	5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:23:57.148390	-5.0	-5.0	5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:03.502520	-5.0	-5.0	-5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:20.936857	-5.0	-9.0	-5.0	5.0	-5.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:33.602258	-5.0	-9.0	-5.0	5.0	-9.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:38.733345	-5.0	-9.0	-5.0	5.0	-1.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:53.947128	-5.0	-9.0	-5.0	5.0	-1.0	5.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:55.391380	-5.0	-9.0	-5.0	5.0	-1.0	2.0	0.0	-14.0	44.300000000000054
2024-11-07 13:24:57.681560	-5.0	-9.0	-5.0	2.0	-1.0	2.0	0.0	-14.0	44.300000000000054
2024-11-07 13:38:58.693841	0.0	-9.0	0.0	2.0	-1.0	2.0	0.0	-20.0	44.10000000000005
2024-11-07 13:39:06.624953	0.0	-9.0	0.0	5.0	-1.0	5.0	0.0	-20.0	44.10000000000005
2024-11-07 13:39:13.693281	5.0	-9.0	5.0	5.0	-1.0	5.0	0.0	-20.0	44.10000000000005
2024-11-07 13:39:52.656406	-3.0	-8.0	-3.0	4.0	-8.0	4.0	0.0	-22.0	44.4
2024-11-07 13:40:42.392436	-3.0	-2.0	-3.0	4.0	-8.0	4.0	0.0	-20.0	44.4
2024-11-07 13:40:51.757080	-3.0	-2.0	-3.0	5.0	-8.0	5.0	0.0	-20.0	44.4
2024-11-07 13:40:58.053141	-3.0	-2.0	-3.0	5.0	-2.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:01.265433	-3.0	-2.0	-3.0	5.0	-0.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:03.512821	-3.0	-2.0	-3.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:07.772751	-3.0	-9.0	-3.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:10.884759	-3.0	-2.0	-3.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:15.400307	-3.0	-2.0	-9.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:18.776846	-3.0	-2.0	5.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:21.832298	5.0	-2.0	5.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:47.588740	5.0	-5.0	5.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 13:41:51.111363	5.0	-9.0	5.0	5.0	-9.0	5.0	0.0	-20.0	44.4
2024-11-07 14:11:39.224559	5.0	-5.0	5.0	5.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:11:43.841615	5.0	-0.0	5.0	5.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:11:48.873079	5.0	-9.0	5.0	5.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:11:51.352713	5.0	-9.0	5.0	5.0	-0.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:11:54.409783	5.0	-9.0	5.0	5.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:11:57.284080	0.0	-9.0	5.0	5.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:03.397020	0.0	-9.0	0.0	5.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:08.491210	0.0	-9.0	0.0	0.0	-9.0	5.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:14.107196	0.0	-9.0	0.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:21.248491	-9.0	-9.0	0.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:25.526251	-9.0	-9.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:30.528330	-5.0	-9.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:35.752080	-9.0	-9.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:40.452430	-9.0	-5.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:46.847807	-9.0	-0.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:51.046600	-9.0	5.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:12:55.597613	-9.0	-3.0	-5.0	0.0	-9.0	0.0	0.0	-13.0	35.099999999999994
2024-11-07 14:13:09.190627	-9.0	-3.0	-5.0	0.0	-9.0	0.0	5.0	-13.0	35.099999999999994
2024-11-07 14:13:13.315692	-9.0	-3.0	-5.0	0.0	-9.0	0.0	-5.0	-13.0	35.099999999999994
2024-11-07 14:13:20.275996	-9.0	-3.0	-5.0	0.0	-0.0	0.0	-5.0	-13.0	35.099999999999994
2024-11-07 14:13:21.918793	-9.0	-3.0	-5.0	0.0	-5.0	0.0	-5.0	-13.0	35.099999999999994
2024-11-07 14:14:16.405669	-9.0	-3.0	-5.0	0.0	-0.0	0.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:14:21.506095	-9.0	-3.0	-5.0	0.0	-9.0	0.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:14:31.079246	-9.0	-6.0	-5.0	0.0	-9.0	0.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:14:35.253625	-9.0	-3.0	-5.0	0.0	-9.0	0.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:14:39.363831	-9.0	-0.0	-5.0	0.0	-9.0	0.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:14:43.669529	-9.0	-9.0	-5.0	0.0	-9.0	0.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:14:50.738907	-9.0	-9.0	-5.0	3.0	-9.0	0.0	-5.0	-10.0	35.099999999999994
